DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020153,Benzyl chloride,100-44-7,KCXMKQUNVWSEMD-UHFFFAOYSA-N,(Chloromethyl)benzene,ClCC1=CC=CC=C1,"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",C7H7Cl,126.58,126.023628,183,131,160,3,1,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024385,Zinc cyanide,557-21-1,GTLDTDOJJJZVBW-UHFFFAOYSA-N,Zinc dicyanide,[Zn++].[C-]#N.[C-]#N,InChI=1S/2CN.Zn/c2*1-2;/q2*-1;+2,C2N2Zn,117.42,115.935290,50,,29,6,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020566,Epichlorohydrin,106-89-8,BRLQWZUYTZBJKN-UHFFFAOYSA-N,2-(Chloromethyl)oxirane,ClCC1CO1,"InChI=1/C3H5ClO/c4-1-3-2-5-3/h3H,1-2H2",C3H5ClO,92.52,92.002893,196,440,243,388,2,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021881,Ethylenediamine,107-15-3,PIICEJLVQHRZGT-UHFFFAOYSA-N,"Ethane-1,2-diamine",NCCN,InChI=1S/C2H8N2/c3-1-2-4/h1-4H2,C2H8N2,60.1,60.068748,192,745,272,218,2,9/398,2.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10858756,Beryllium chloride,7787-47-5,LWBPNIJBHRISSS-UHFFFAOYSA-L,Beryllium dichloride,Cl[Be]Cl,InChI=1S/Be.2ClH/h;2*1H/q+2;;/p-2,BeCl2,79.91,78.949889,48,31,32,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3032042,Silver nitrate,7761-88-8,SQGYOTSLMSWVJD-UHFFFAOYSA-N,Silver(1+) nitrate,[Ag+].[O-][N+]([O-])=O,InChI=1S/Ag.NO3/c;2-1(3)4/q+1;-1,AgNO3,169.872,168.892910,112,2922,206,262,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020044,Allyl alcohol,107-18-6,XXROGKLTLUQVRX-UHFFFAOYSA-N,Prop-2-en-1-ol,OCC=C,"InChI=1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",C3H6O,58.08,58.041865,189,627,152,1,2,17/426,4.0,426
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8093996,Aroclor,12767-79-2,,,,,,, ,24,1141,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026209,"2,3,6-Trichlorophenol",933-75-5,XGCHAIDDPMFRLJ-UHFFFAOYSA-N,"2,3,6-Trichlorophenol",OC1=C(Cl)C=CC(Cl)=C1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H",C6H3Cl3O,197.44,195.924948,88,,83,,1,23/398,6.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID901014471,Lead fluoride (PbF2),7783-46-2,FPHIOHCCQGUGKU-UHFFFAOYSA-L,Difluoroplumbane,[F-].[F-].[Pb++],InChI=1S/2FH.Pb/h2*1H;/q;;+2/p-2,F2Pb,245.2,245.973459,24,,21,3,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021869,p-Cresol,106-44-5,IWDCLRJOBJJRNH-UHFFFAOYSA-N,4-Methylphenol,CC1=CC=C(O)C=C1,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",C7H8O,108.14,108.057515,240,472,278,44,1,12/870,1.0,870
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9049821,Zirconium nitrate,13746-89-9,OERNJTNJEZOPIA-UHFFFAOYSA-N,Zirconium(4+) tetranitrate,[Zr+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/4NO3.Zr/c4*2-1(3)4;/q4*-1;+4,N4O12Zr,339.24,337.855970,43,,31,5,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029688,Iron(II) sulfate,7720-78-7,BAUYGSIQEAFULO-UHFFFAOYSA-L,Iron(2+) sulfate,[Fe++].[O-]S([O-])(=O)=O,"InChI=1S/Fe.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2",FeO4S,151.9,151.886666,115,1840,57,41,2,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020449,Dichlorvos,62-73-7,OEBRKCOSUFCWJD-UHFFFAOYSA-N,"2,2-Dichloroethenyl dimethyl phosphate",COP(=O)(OC)OC=C(Cl)Cl,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",C4H7Cl2O4P,220.97,219.945901,254,1106,147,40,2,57/996,6.0,996
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020226,Cadmium chloride,10108-64-2,YKYOUMDCQGMQQO-UHFFFAOYSA-L,Cadmium dichloride,[Cl-].[Cl-].[Cd++],InChI=1S/Cd.2ClH/h;2*1H/q+2;;/p-2,CdCl2,183.31,183.841070,116,2256,67,54,1,147/277,53.0,277
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021238,Resorcinol,108-46-3,GHMLBKRAJCXXBS-UHFFFAOYSA-N,"Benzene-1,3-diol",OC1=CC(O)=CC=C1,"InChI=1S/C6H6O2/c7-5-2-1-3-6(8)4-5/h1-4,7-8H",C6H6O2,110.112,110.036779,249,2277,279,121,1,27/871,3.0,871
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021386,"2,4,6-Trichlorophenol",88-06-2,LINPIYWFGCPVIE-UHFFFAOYSA-N,"2,4,6-Trichlorophenol",OC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",C6H3Cl3O,197.44,195.924948,203,267,164,31,1,58/885,7.0,885
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50890736,"Sulfamic acid, cobalt(2+) salt (2:1)",14017-41-5,WLQXLCXXAPYDIU-UHFFFAOYSA-L,Cobalt(2+) disulfamate,[Co++].NS([O-])(=O)=O.NS([O-])(=O)=O,"InChI=1S/Co.2H3NO3S/c;2*1-5(2,3)4/h;2*(H3,1,2,3,4)/q+2;;/p-2",CoH4N2O6S2,251.09,250.884272,29,,33,1,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021446,Xylenes,1330-20-7,,,,,,, ,226,3561,,21788,1,4/235,2.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID101022327,"Ethanedioic acid, ammonium iron salt (1:x:x)",55488-87-4,,,,,,, ,8,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024057,Dimethylamine,124-40-3,ROSDSFDQCJNGOL-UHFFFAOYSA-N,N-Methylmethanamine,CNC,"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",C2H7N,45.085,45.057849,179,272,269,30,1,3/430,1.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90896818,"Poly[oxy(methyl-​1,​2-​ethanediyl)​]​, alpha-​[(2,​4-​dichlorophenoxy)​acetyl]​-​omega-​butoxy-",53467-11-1,,,,,,, ,12,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70872953,Ammonium dichromate,7789-09-5,JOSWYUNQBRPBDN-UHFFFAOYSA-P,Bisammonium mu-oxido(hexaoxido)dichromate(4-),[NH4+].[NH4+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,InChI=1S/2Cr.2H3N.7O/h;;2*1H3;;;;;;;/q;;;;;;;;;2*-1/p+2,Cr2H8N2O7,252.063,251.914163,59,4,59,53,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3060243,Uranyl acetate,541-09-3,MCRZASGCXKHFTN-UHFFFAOYSA-L,Bis(acetato-kappaO)[bis(oxido)]uranium,CC(=O)O[U](=O)(=O)OC(C)=O,"InChI=1S/2C2H4O2.2O.U/c2*1-2(3)4;;;/h2*1H3,(H,3,4);;;/q;;;;+2/p-2",C4H6O6U,388.115,388.067230,43,345,21,3,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90931738,"Butanedioic acid, 2,3-dihydroxy- (2R,3R)-, ammonium salt (1:?)",14307-43-8,,,,,,, ,22,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6047076,Ammonium hexafluorosilicate,16919-19-0,ITHIMUMYFVCXSL-UHFFFAOYSA-P,Bisammonium hexafluoridosilicate(2-),[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F,"InChI=1S/F6Si.2H3N/c1-7(2,3,4,5)6;;/h;2*1H3/q-2;;/p+2",F6H8N2Si,178.153,178.036094,76,56,55,43,1,1/79,1.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021781,"1,2-Benzenedicarboxylic acid, dibutyl ester",84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate",CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",C16H22O4,278.348,278.151809,327,831,189,787,1,110/1136,10.0,1136
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041028,Ferrous ammonium sulfate,10045-89-3,IMBKASBLAKCLEM-UHFFFAOYSA-L,Ammonium iron(2+) sulfate (2/1/2),[NH4+].[NH4+].[Fe++].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/Fe.2H3N.2H2O4S/c;;;2*1-5(2,3)4/h;2*1H3;2*(H2,1,2,3,4)/q+2;;;;/p-2",FeH8N2O8S2,284.04,283.907144,66,81,25,12,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025498,Lead sulfide,1314-87-0,FILXVLQXZYXBSJ-UHFFFAOYSA-N,,[S--].[Pb++],InChI=1S/Pb.S/q+2;-2,PbS,239.3,239.948724,53,226,13,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020453,Dieldrin,60-57-1,DFBKLUNHFCTMDC-PICURKEMSA-N,"rel-(1aR,2R,2aS,3S,6R,6aR,7S,7aS)-3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-2,7:3,6-dimethanonaphtho[2,3-b]oxirene",ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,"InChI=1/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2/t2-,3+,4+,5-,6-,7+,10+,11-",C12H8Cl6O,380.9,377.870631,208,2018,59,43,1,247/937,26.0,937
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8058291,Arsenic sulfide (AsS),12044-79-0,LAJUJGVZCLKIKB-UHFFFAOYSA-N,Sulfanylidenearsanyl,,InChI=1S/AsS/c1-2,AsS,106.98,106.893666,17,,9,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023941,Calcium cyanide,592-01-8,ZQULWKDLLXZZSP-UHFFFAOYSA-N,Calcium dicyanide,[Ca++].[C-]#N.[C-]#N,InChI=1S/2CN.Ca/c2*1-2;/q2*-1;+2,C2CaN2,92.114,91.968739,58,,19,2,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID901023224,Dichloropropane,26638-19-7,,,"CCC.Cl*.Cl* |lp:3:3,5:3,m:4:1.2,6:0.1.2|",,C3H6Cl2,112.98,111.984656,12,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2035013,Zinc chloride,7646-85-7,JIAARYAFYJHUJI-UHFFFAOYSA-L,Zinc dichloride,[Cl-].[Cl-].[Zn++],InChI=1S/2ClH.Zn/h2*1H;/q;;+2/p-2,Cl2Zn,136.28,133.866847,155,1294,49,538,2,53/425,12.0,425
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047612,Butan-2-yl acetate,105-46-4,DCKVNWZUADLDEH-UHFFFAOYSA-N,Butan-2-yl acetate,CCC(C)OC(C)=O,"InChI=1S/C6H12O2/c1-4-5(2)8-6(3)7/h5H,4H2,1-3H3",C6H12O2,116.16,116.083730,92,,83,17,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021517,Maleic acid,110-16-7,VZCYOOQTPOCHFL-UPHRSURJSA-N,(2Z)-But-2-enedioic acid,OC(=O)\C=C/C(O)=O,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1-",C4H4O4,116.072,116.010959,165,542,340,65,1,1/429,0.0,429
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90923991,White Phosphorus (P4),12185-10-3,OBSZRRSYVTXPNB-UHFFFAOYSA-N,,P12P3P1P23,InChI=1S/P4/c1-2-3(1)4(1)2,P4,123.895047992,123.895048,18,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027030,"Methanol, sodium salt",124-41-4,WQDUMFSSJAZKTM-UHFFFAOYSA-N,Sodium methoxide,[Na+].C[O-],InChI=1S/CH3O.Na/c1-2;/h1H3;/q-1;+1,CH3NaO,54.024,54.008159,64,14436,116,7,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020298,Chlorobenzene,108-90-7,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,ClC1=CC=CC=C1,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,C6H5Cl,112.56,112.007978,249,364,312,167,2,2/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020458,Chlorpyrifos,2921-88-2,SBPBAQFWLVIOKP-UHFFFAOYSA-N,"O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",C9H11Cl3NO3PS,350.57,348.926285,273,2387,182,146,1,190/904,21.0,904
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020622,Ferric chloride,7705-08-0,RBTARNINKXHZNM-UHFFFAOYSA-K,Iron(3+) trichloride,[Cl-].[Cl-].[Cl-].[Fe+3],InChI=1S/3ClH.Fe/h3*1H;/q;;;+3/p-3,Cl3Fe,162.2,160.841494,114,1502,35,83,2,5/242,2.0,242
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021518,Fumaric acid,110-17-8,VZCYOOQTPOCHFL-OWOJBTEDSA-N,(2E)-But-2-enedioic acid,OC(=O)\C=C\C(O)=O,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1+",C4H4O4,116.072,116.010959,177,664,368,8,1,10/430,2.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020373,"p,p'-DDD",72-54-8,AHJKRLASYNVKDZ-UHFFFAOYSA-N,"1,1'-(2,2-Dichloroethane-1,1-diyl)bis(4-chlorobenzene)",ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",C14H10Cl4,320.03,317.953661,193,967,89,35,2,347/1027,34.0,1027
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021834,4-Nitrophenol,100-02-7,BTJIUGUIPKRLHP-UHFFFAOYSA-N,4-Nitrophenol,OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H",C6H5NO3,139.11,139.026943,222,1147,278,49,2,51/890,6.0,890
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020941,Sodium nitrite,7632-00-0,LPXPTNMVRIOKMN-UHFFFAOYSA-M,Sodium nitrite,[Na+].[O-]N=O,"InChI=1S/HNO2.Na/c2-1-3;/h(H,2,3);/q;+1/p-1",NNaO2,68.995,68.982673,173,1486,144,746,2,5/851,1.0,851
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021466,Zirconium(IV) sulfate,14644-61-2,ZXAUZSQITFJWPS-UHFFFAOYSA-J,Zirconium(4+) disulfate,[Zr+4].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/2H2O4S.Zr/c2*1-5(2,3)4;/h2*(H2,1,2,3,4);/q;;+4/p-4",O8S2Zr,283.34,281.808160,52,,43,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020425,Dichlone,117-80-6,SVPKNMBRVBMTLB-UHFFFAOYSA-N,"2,3-Dichloronaphthalene-1,4-dione",ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O,InChI=1S/C10H4Cl2O2/c11-7-8(12)10(14)6-4-2-1-3-5(6)9(7)13/h1-4H,C10H4Cl2O2,227.04,225.958835,122,26,128,,2,176/435,40.0,435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90975516,Oxalic acid--ammonia--water (1/2/1),6009-70-7,MSMNVXKYCPHLLN-UHFFFAOYSA-N,Oxalic acid--ammonia--water (1/2/1),N.N.O.OC(=O)C(O)=O,"InChI=1S/C2H2O4.2H3N.H2O/c3-1(4)2(5)6;;;/h(H,3,4)(H,5,6);2*1H3;1H2",C2H10N2O5,142.111,142.058971,24,,34,13,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3029738,Sodium hydrosulfide,16721-80-5,HYHCSLBZRBJJCH-UHFFFAOYSA-M,Sodium hydrosulfide,[Na]S,InChI=1S/Na.H2S/h;1H2/q+1;/p-1,HNaS,56.06,55.969665,75,601,71,16,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8041329,"2,4,5-T 2-Ethylhexyl",1928-47-8,MNELUOHPQMJXGU-UHFFFAOYSA-N,"2-Ethylhexyl (2,4,5-trichlorophenoxy)acetate",CCCCC(CC)COC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1/C16H21Cl3O3/c1-3-5-6-11(4-2)9-22-16(20)10-21-15-8-13(18)12(17)7-14(15)19/h7-8,11H,3-6,9-10H2,1-2H3",C16H21Cl3O3,367.69,366.055628,57,,37,,1,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021636,2-Methylpropanoic acid,79-31-2,KQNPFQTWMSNSAP-UHFFFAOYSA-N,2-Methylpropanoic acid,CC(C)C(O)=O,"InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)",C4H8O2,88.106,88.052429,156,154,160,1,2,6/235,3.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020430,"1,2-Dichlorobenzene",95-50-1,RFFLAFLAYFXFSW-UHFFFAOYSA-N,"1,2-Dichlorobenzene",ClC1=C(Cl)C=CC=C1,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H,C6H4Cl2,147.0,145.969006,232,151,265,197,2,15/853,2.0,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020078,Ammonium chloride,12125-02-9,NLXLAEXVIDQMFP-UHFFFAOYSA-N,Ammonium chloride,[NH4+].[Cl-],InChI=1S/ClH.H3N/h1H;1H3,ClH4N,53.49,53.003227,143,5177,136,584,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024209,Naled,300-76-5,BUYMVQAILCEWRR-UHFFFAOYSA-N,"1,2-Dibromo-2,2-dichloroethyl dimethyl phosphate",COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,"InChI=1S/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",C4H7Br2Cl2O4P,380.78,377.782577,165,77,92,14,2,241/1004,24.0,1004
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023787,Nickel sulfate,7786-81-4,LGQLOGILCSXPEA-UHFFFAOYSA-L,Nickel(2+) sulfate,[Ni++].[O-]S([O-])(=O)=O,"InChI=1S/Ni.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2",NiO4S,154.75,153.887072,94,578,66,119,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020711,Hydrochloric acid,7647-01-0,VEXZGXHMUGYJMC-UHFFFAOYSA-N,Hydrogen chloride,Cl,InChI=1S/ClH/h1H,ClH,36.46,35.976678,186,7427,501,2148,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032056,Sodium chromate,7775-11-3,PXLIDIMHPNPGMH-UHFFFAOYSA-N,Disodium tetraoxidochromate(2-),[Na+].[Na+].[O-][Cr]([O-])(=O)=O,InChI=1S/Cr.2Na.4O/q;2*+1;;;2*-1,CrNa2O4,161.972,161.899703,75,156,53,320,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9040344,Iron(II) sulfate heptahydrate,7782-63-0,SURQXAFEQWPFPV-UHFFFAOYSA-L,Iron(2+) sulfate--water (1/1/7),O.O.O.O.O.O.O.[Fe++].[O-]S([O-])(=O)=O,"InChI=1S/Fe.H2O4S.7H2O/c;1-5(2,3)4;;;;;;;/h;(H2,1,2,3,4);7*1H2/q+2;;;;;;;;/p-2",FeH14O11S,278.01,277.960618,73,1822,121,84,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50274153,Arsenic trisulfide,1303-33-9,UKUVVAMSXXBMRX-UHFFFAOYSA-N,Bicyclo[1.1.1]diarsathiane,S1[As]2S[As]1S2,InChI=1S/As2S3/c3-1-4-2(3)5-1,As2S3,246.02,245.759404,45,76,6,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021807,o-Xylene,95-47-6,CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,2-Xylene",CC1=C(C)C=CC=C1,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",C8H10,106.168,106.078250,225,139,399,242,1,6/405,1.0,405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021551,Cyanogen chloride,506-77-4,QPJDMGCKMHUXFD-UHFFFAOYSA-N,Carbononitridic chloride,ClC#N,InChI=1S/CClN/c2-1-3,CClN,61.47,60.971927,89,47,41,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021100,Parathion,56-38-2,LCCNCVORNKJIRZ-UHFFFAOYSA-N,"O,O-Diethyl O-(4-nitrophenyl) phosphorothioate",CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",C10H14NO5PS,291.26,291.033031,222,2213,88,8,1,132/1050,13.0,1050
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8065749,Lithium chromate,14307-35-8,JQVALDCWTQRVQE-UHFFFAOYSA-N,Dilithium tetraoxidochromate(2-),[Li+].[Li+].[O-][Cr]([O-])(=O)=O,InChI=1S/Cr.2Li.4O/q;2*+1;;;2*-1,CrLi2O4,129.87,129.952171,37,,33,7,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020249,Carbofuran,1563-66-2,DUEPRVBVGDRKAG-UHFFFAOYSA-N,"2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl methylcarbamate",CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,"InChI=1S/C12H15NO3/c1-12(2)7-8-5-4-6-9(10(8)16-12)15-11(14)13-3/h4-6H,7H2,1-3H3,(H,13,14)",C12H15NO3,221.256,221.105193,233,626,115,4,2,56/919,6.0,919
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6034554,Diquat,2764-72-9,SYJFEGQWDCRVNX-UHFFFAOYSA-N,"6,7-Dihydrodipyrido[1,2-a:2',1'-c]pyrazine-5,8-diium",C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]12,"InChI=1S/C12H12N2/c1-3-7-13-9-10-14-8-4-2-6-12(14)11(13)5-1/h1-8H,9-10H2/q+2",C12H12N2,184.241,184.098951,98,421,54,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026208,"2,3,5-Trichlorophenol",933-78-8,WWGQHTJIFOQAOC-UHFFFAOYSA-N,"2,3,5-Trichlorophenol",OC1=CC(Cl)=CC(Cl)=C1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(9)5(10)2-3/h1-2,10H",C6H3Cl3O,197.44,195.924948,86,4,105,,1,61/235,26.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021360,Toluene,108-88-3,YXFVVABEGXRONW-UHFFFAOYSA-N,Toluene,CC1=CC=CC=C1,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",C7H8,92.141,92.062600,329,7662,921,20905,2,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027394,Naphthenic acids,1338-24-5,,,,,,, ,82,227,,11,1,27/235,11.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020122,Azinphos-methyl,86-50-0,CJJOSEISRRTUQB-UHFFFAOYSA-N,"O,O-Dimethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] phosphorodithioate",COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,"InChI=1S/C10H12N3O3PS2/c1-15-17(18,16-2)19-7-13-10(14)8-5-3-4-6-9(8)11-12-13/h3-6H,7H2,1-2H3",C10H12N3O3PS2,317.32,317.005771,194,291,106,2,2,195/1135,17.0,1135
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021276,Sodium hypochlorite,7681-52-9,SUKJFIGYRHOWBL-UHFFFAOYSA-N,Sodium hypochlorite,[Na+].[O-]Cl,InChI=1S/ClO.Na/c1-2;/q-1;+1,ClNaO,74.44,73.953537,174,4607,92,823,2,0/79,0.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024267,Polychlorinated biphenyls,1336-36-3,,,"[*]C1=C([*])C([*])=C(C([*])=C1[*])C1=C([*])C([*])=C([*])C([*])=C1[*] |$_R1;;;_R1;;_R1;;;_R1;;_R1;;;_R1;;_R1;;_R1;;_R1;;_R1$,c:1,5,8,12,20,t:16,RG:_R1={Cl* |$;_AP1$,lp:0:3|},LOG={_R1:;H;>0}|",,,, ,107,13428,,2776,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8065660,Ammonium fluoroborate,13826-83-0,PDTKOBRZPAIMRD-UHFFFAOYSA-O,Ammonium tetrafluoridoborate(1-),[NH4+].F[B-](F)(F)F,"InChI=1S/BF4.H3N/c2-1(3,4)5;/h;1H3/q-1;/p+1",BF4H4N,104.84,105.037292,49,,69,27,2, ,,
